-8272, 11696, 7616, 5
-448, 14872, -7032, 10
720, -432, 16660, 1
740, -424, 16624, 1
-100, 408, -16852, 12
-14080, 4760, -6992, 11
8680, 11540, 7744, 4
-80, 428, -16936, 12
-8660, -11784, -7924, 7
-14040, 4856, -6932, 11
14296, -5168, 6748, 3
-8780, -11680, -7960, 7
-124, 428, -16788, 12
-8760, -11696, -7804, 7
-13964, -4992, 6984, 6
696, -364, 16664, 1
13896, 4264, -7820, 9
-8264, 11712, 7560, 5
8720, 11544, 7744, 4
-8748, -11720, -7820, 7
-436, 14784, -6988, 10
-8260, 11736, 7672, 5
8604, -11780, -8096, 8
-444, 14856, -7000, 10
-13952, -5036, 6992, 6
-13840, -4988, 7052, 6
8572, -11724, -8076, 8
14332, -5196, 6748, 3
-13968, -4912, 7044, 6
-164, 472, -16820, 12
-14068, 4764, -7068, 11
-472, 14816, -7052, 10
744, -348, 16656, 1
644, -468, 16596, 1
-8672, -11736, -7768, 7
96, -15084, 6876, 2
712, -484, 16600, 1
-348, 14780, -7008, 10
-416, 14844, -7124, 10
13772, 4176, -7900, 9
8712, 11556, 7764, 4
-8772, -11716, -7876, 7
-13920, -4940, 7012, 6
-220, 468, -16804, 12
704, -384, 16560, 1
-14072, 4868, -7056, 11
680, -448, 16592, 1
728, -448, 16576, 1
-404, 14796, -7056, 10
8624, -11756, -8112, 8
14276, -5128, 6824, 3
13904, 4272, -7884, 9
-8744, -11768, -7884, 7
-380, 14716, -7080, 10
8596, -11720, -8216, 8
-420, 14752, -7044, 10
14312, -5124, 6820, 3
-352, 14872, -6988, 10
708, -432, 16672, 1
8548, -11684, -8272, 8
-13932, -4944, 7040, 6
-8136, 11720, 7572, 5
13988, 4216, -7924, 9
14312, -5152, 6888, 3
-8716, -11776, -7892, 7
8752, 11544, 7720, 4
-8240, 11784, 7636, 5
-8756, -11724, -7920, 7
8516, -11836, -8152, 8
-8740, -11736, -7976, 7
-8736, -11708, -7916, 7
-412, 14884, -7048, 10
-14132, 4912, -6956, 11
-14100, 4924, -6980, 11
-172, 348, -16840, 12
13936, 4292, -7976, 9
13908, 4228, -8008, 9
8508, -11760, -8088, 8
14248, -5200, 6812, 3
-436, 14912, -7028, 10
712, -392, 16656, 1
668, -452, 16648, 1
14296, -5108, 6772, 3
632, -332, 16656, 1
14244, -5116, 6864, 3
13880, 4296, -7908, 9
-13940, -4976, 7004, 6
-8244, 11712, 7644, 5
14276, -5156, 6748, 3
-13972, 4776, -6956, 11
8520, -11820, -8132, 8
-13884, -4928, 7036, 6
-8728, -11768, -7856, 7
660, -344, 16704, 1
8680, 11564, 7808, 4
-13836, -5004, 7064, 6
676, -416, 16616, 1
-8380, 12216, 7540, 5
-72, 348, -16816, 12
-396, 14804, -7044, 10
-404, 14792, -7024, 10
716, -412, 16680, 1
-14100, 4824, -7016, 11
716, -412, 16680, 1
60, -15136, 6816, 2
-8260, 11724, 7660, 5
-14068, 4856, -6932, 11
-124, 428, -16788, 12
-220, 468, -16804, 12
8516, -11728, -8156, 8
-13908, -4916, 7024, 6
13896, 4332, -7848, 9
-132, 448, -16784, 12
13832, 4324, -7912, 9
732, -396, 16612, 1
8716, 11560, 7688, 4
8696, 11564, 7792, 4
-8180, 11700, 7600, 5
-64, 344, -16760, 12
-13888, -4984, 7028, 6
14332, -5088, 6780, 3
13820, 4332, -7920, 9
-14032, 4808, -7076, 11
13900, 4244, -8064, 9
660, -344, 16704, 1
88, -15156, 6860, 2
60, -15108, 6800, 2
13888, 4312, -7888, 9
14272, -5208, 6848, 3
-8236, 11752, 7624, 5
632, -332, 16656, 1
8788, 11520, 7780, 4
8560, -11712, -8180, 8
-104, 416, -16848, 12
13884, 4304, -7872, 9
-13856, -4960, 7020, 6
708, -472, 16568, 1
-8308, 11756, 7660, 5
-424, 14812, -7060, 10
-404, 14836, -6948, 10
-8680, -11748, -7864, 7
-13864, -4980, 7052, 6
13912, 4236, -7920, 9
140, -15116, 6860, 2
8728, 11620, 7768, 4
-444, 14844, -7092, 10
172, -15128, 6792, 2
-14088, 4904, -6900, 11
-13860, -5000, 6940, 6
-372, 14864, -7088, 10
-8736, -11808, -7872, 7
-164, 388, -16856, 12
13840, 4284, -7856, 9
13884, 4196, -7840, 9
13932, 4324, -7884, 9
720, -408, 16740, 1
8552, -11732, -8292, 8
8468, -11732, -8168, 8
-13936, -4900, 6960, 6
8728, 11580, 7800, 4
712, -420, 16564, 1
8716, 11504, 7880, 4
13876, 4320, -7828, 9
-456, 14864, -7080, 10
8748, 11484, 7856, 4
712, -392, 16656, 1
-13964, -4936, 7020, 6
-116, 396, -16868, 12
-8208, 11684, 7560, 5
-176, 332, -16716, 12
712, -412, 16568, 1
-13960, -4976, 6916, 6
8728, 11568, 7700, 4
8700, 11564, 7764, 4
8720, 11548, 7792, 4
748, -416, 16580, 1
13896, 4364, -7816, 9
-8216, 11732, 7628, 5
8744, 11460, 7808, 4
-8728, -11760, -7844, 7
14308, -5136, 6736, 3
-428, 14800, -7016, 10
-8256, 11644, 7612, 5
8616, -11764, -8152, 8
-14168, 4840, -7152, 11
728, -456, 16600, 1
8816, 11592, 7788, 4
-8704, -11716, -7824, 7
620, -464, 16700, 1
